file	format	type	num_seqs	sum_len	min_len	avg_len	max_len	Q1	Q2	Q3	sum_gap	N50	N50_num	Q20(%)	Q30(%)	AvgQual	GC(%)	sum_n
E_preissiana_lobata_2_R2	FASTQ	DNA	66724723	9946452859	49	149.1	150	150	150	150	0	150	1	95	89	23.48	41.47	81559
E_preissiana_lobata_3_R1	FASTQ	DNA	67488803	10053949341	49	149	150	150	150	150	0	150	1	96	91	24.83	42.06	72110
E_preissiana_lobata_3_R2	FASTQ	DNA	67488803	10053949341	49	149	150	150	150	150	0	150	1	95	89	23.74	42.2	78282
E_prominens_R1	FASTQ	DNA	160427705	23681413196	49	147.6	150	150	150	150	0	150	1	97	93	26.01	42.69	94440
E_prominens_R2	FASTQ	DNA	160427705	23681413196	49	147.6	150	150	150	150	0	150	1	96	90	24.19	42.56	35516
E_propinqua_R1	FASTQ	DNA	23720040	3469163662	49	146.3	150	150	150	150	0	150	1	96	90	25.34	45.44	671924
E_propinqua_R2	FASTQ	DNA	23720040	3469163662	49	146.3	150	150	150	150	0	150	1	95	88	24.16	44.97	258799
E_protensa_R1	FASTQ	DNA	58406594	8702634641	49	149	150	150	150	150	0	150	1	97	93	25.96	41.25	104637
E_protensa_R2	FASTQ	DNA	58406594	8702634641	49	149	150	150	150	150	0	150	1	96	91	24.58	41.17	11065
E_pruinosa_pruinosa_R1	FASTQ	DNA	103330072	15298467159	49	148.1	150	150	150	150	0	150	1	98	95	26.95	43.46	228873
E_pruinosa_pruinosa_R2	FASTQ	DNA	103330072	15298467159	49	148.1	150	150	150	150	0	150	1	97	92	25.2	43.19	49160
E_pterocarpa_R1	FASTQ	DNA	4414226	646424294	49	146.4	150	150	150	150	0	150	1	93	84	23.28	43.77	21884
E_pterocarpa_R2	FASTQ	DNA	4414226	646424294	49	146.4	150	150	150	150	0	150	1	92	82	22.46	44.4	37122
E_pulverulenta_R1	FASTQ	DNA	81774501	12206462640	49	149.3	150	150	150	150	0	150	1	98	95	27.31	41.8	198357
E_pulverulenta_R2	FASTQ	DNA	81774501	12206462640	49	149.3	150	150	150	150	0	150	1	96	91	24.81	41.92	35338
E_punctata_1_R1	FASTQ	DNA	76428803	11297123383	49	147.8	150	150	150	150	0	150	1	97	92	25.53	41.53	199187
E_punctata_1_R2	FASTQ	DNA	76428803	11297123383	49	147.8	150	150	150	150	0	150	1	96	91	24.8	41.58	28702
E_pyriformis_R1	FASTQ	DNA	141503350	20923747998	49	147.9	150	150	150	150	0	150	1	97	92	25.33	43.02	114371
E_pyriformis_R2	FASTQ	DNA	141503350	20923747998	49	147.9	150	150	150	150	0	150	1	95	89	23.48	42.88	28921
E_pyrocarpa_R1	FASTQ	DNA	71016614	10617211059	49	149.5	150	150	150	150	0	150	1	96	91	24.79	41.41	80375
E_pyrocarpa_R2	FASTQ	DNA	71016614	10617211059	49	149.5	150	150	150	150	0	150	1	95	88	23.45	41.51	70141
E_quadrans_R1	FASTQ	DNA	52962203	7861585493	49	148.4	150	150	150	150	0	150	1	97	92	25.47	41.94	139146
E_quadrans_R2	FASTQ	DNA	52962203	7861585493	49	148.4	150	150	150	150	0	150	1	96	91	24.9	41.97	19696
E_quaerenda_1_R1	FASTQ	DNA	54642843	8133182427	49	148.8	150	150	150	150	0	150	1	97	93	25.91	41.98	118302
E_quaerenda_1_R2	FASTQ	DNA	54642843	8133182427	49	148.8	150	150	150	150	0	150	1	96	90	24.14	42.16	50087
E_quaerenda_2_R1	FASTQ	DNA	52488337	7849450492	49	149.5	150	150	150	150	0	150	1	97	93	26.18	41.9	113290
E_quaerenda_2_R2	FASTQ	DNA	52488337	7849450492	49	149.5	150	150	150	150	0	150	1	96	91	24.93	41.92	46234
E_rameliana_R1	FASTQ	DNA	51690055	7641474009	49	147.8	150	150	150	150	0	150	1	98	94	26.65	42.13	69211
E_rameliana_R2	FASTQ	DNA	51690055	7641474009	49	147.8	150	150	150	150	0	150	1	97	93	25.61	42.07	50980
E_raveretiana_R1	FASTQ	DNA	91994165	13653319610	49	148.4	150	150	150	150	0	150	1	98	95	27	42.9	220077
E_raveretiana_R2	FASTQ	DNA	91994165	13653319610	49	148.4	150	150	150	150	0	150	1	96	92	24.98	42.89	38606
E_ravida_R1	FASTQ	DNA	41047712	6136950752	49	149.5	150	150	150	150	0	150	1	97	93	26.2	41.09	81781
E_ravida_R2	FASTQ	DNA	41047712	6136950752	49	149.5	150	150	150	150	0	150	1	96	91	24.98	41.16	30970
E_recta_1_R1	FASTQ	DNA	65192530	9643760350	49	147.9	150	150	150	150	0	150	1	98	94	26.39	41.76	75206
E_recta_1_R2	FASTQ	DNA	65192530	9643760350	49	147.9	150	150	150	150	0	150	1	96	91	24.66	41.88	62988
E_recta_2_R1	FASTQ	DNA	62603924	9205233556	49	147	150	150	150	150	0	150	1	98	94	26.52	43.3	83344
E_recta_2_R2	FASTQ	DNA	62603924	9205233556	49	147	150	150	150	150	0	150	1	97	92	25.24	43.25	61998
E_reducta_R1	FASTQ	DNA	24054660	3535003731	49	147	150	150	150	150	0	150	1	97	91	25.74	44.68	670114
E_reducta_R2	FASTQ	DNA	24054660	3535003731	49	147	150	150	150	150	0	150	1	94	87	23.91	44.44	263791
E_redunca_R1	FASTQ	DNA	61604003	9161321614	49	148.7	150	150	150	150	0	150	1	97	93	25.54	41.18	125138
E_redunca_R2	FASTQ	DNA	61604003	9161321614	49	148.7	150	150	150	150	0	150	1	96	90	24.1	41.28	51234
E_relicta_R1	FASTQ	DNA	69828417	10421586363	49	149.2	150	150	150	150	0	150	1	97	94	26.35	41.56	103617
E_relicta_R2	FASTQ	DNA	69828417	10421586363	49	149.2	150	150	150	150	0	150	1	96	92	24.89	41.63	57718
E_remota_R1	FASTQ	DNA	59472500	8844049381	49	148.7	150	150	150	150	0	150	1	97	92	25.27	41.6	159249
E_remota_R2	FASTQ	DNA	59472500	8844049381	49	148.7	150	150	150	150	0	150	1	96	91	24.86	41.57	24200
E_repullulans_R1	FASTQ	DNA	9266075	1352313408	49	145.9	150	150	150	150	0	150	1	91	81	22.27	47.65	12902
E_repullulans_R2	FASTQ	DNA	9266075	1352313408	49	145.9	150	150	150	150	0	150	1	88	76	20.74	45.36	173431
E_revelata_ms_R1	FASTQ	DNA	72385233	10803972066	49	149.3	150	150	150	150	0	150	1	96	91	24.86	41.6	72654
E_revelata_ms_R2	FASTQ	DNA	72385233	10803972066	49	149.3	150	150	150	150	0	150	1	95	88	23.29	41.7	77220
E_rigens_R1	FASTQ	DNA	74386786	11053959684	49	148.6	150	150	150	150	0	150	1	97	93	25.93	42.61	109665
E_rigens_R2	FASTQ	DNA	74386786	11053959684	49	148.6	150	150	150	150	0	150	1	96	90	24.33	42.73	83123
E_rigidula_10_R1	FASTQ	DNA	59190853	8827999533	49	149.1	150	150	150	150	0	150	1	97	92	25.89	39.3	97543
E_rigidula_10_R2	FASTQ	DNA	59190853	8827999533	49	149.1	150	150	150	150	0	150	1	94	86	23.05	39.66	26638
E_rigidula_11_R1	FASTQ	DNA	67936472	10112003842	49	148.8	150	150	150	150	0	150	1	98	95	27.32	41.95	124954
E_rigidula_11_R2	FASTQ	DNA	67936472	10112003842	49	148.8	150	150	150	150	0	150	1	97	93	26.05	41.9	13914
E_rigidula_12_R1	FASTQ	DNA	74310656	11079343585	49	149.1	150	150	150	150	0	150	1	96	90	24.66	39.77	61477
E_rigidula_12_R2	FASTQ	DNA	74310656	11079343585	49	149.1	150	150	150	150	0	150	1	94	87	22.99	39.97	58831
E_rigidula_13_R1	FASTQ	DNA	72796568	10836401058	49	148.9	150	150	150	150	0	150	1	96	90	24.64	41.43	58190
E_rigidula_13_R2	FASTQ	DNA	72796568	10836401058	49	148.9	150	150	150	150	0	150	1	95	88	23.25	41.55	57311
E_rigidula_1_R1	FASTQ	DNA	80053163	11943356554	49	149.2	150	150	150	150	0	150	1	97	93	25.86	41.96	162709
E_rigidula_1_R2	FASTQ	DNA	80053163	11943356554	49	149.2	150	150	150	150	0	150	1	97	92	25.58	41.97	65163
E_rigidula_2_R1	FASTQ	DNA	74250235	11088109541	49	149.3	150	150	150	150	0	150	1	97	93	26.13	40.67	150559
E_rigidula_2_R2	FASTQ	DNA	74250235	11088109541	49	149.3	150	150	150	150	0	150	1	96	91	24.87	40.69	61795
E_rigidula_4_R1	FASTQ	DNA	52466216	7825550188	49	149.2	150	150	150	150	0	150	1	97	94	26.23	41.66	76851
E_rigidula_4_R2	FASTQ	DNA	52466216	7825550188	49	149.2	150	150	150	150	0	150	1	97	92	25.2	41.7	41657
E_rigidula_5_R1	FASTQ	DNA	78484777	11701018090	49	149.1	150	150	150	150	0	150	1	97	94	26.22	42.45	116635
E_rigidula_5_R2	FASTQ	DNA	78484777	11701018090	49	149.1	150	150	150	150	0	150	1	96	91	24.79	42.53	64619
E_rigidula_6_R1	FASTQ	DNA	72584163	10829236826	49	149.2	150	150	150	150	0	150	1	96	91	24.87	40.7	60851
E_rigidula_6_R2	FASTQ	DNA	72584163	10829236826	49	149.2	150	150	150	150	0	150	1	94	87	23.03	40.86	57440
E_rigidula_7_R1	FASTQ	DNA	71812648	10707409401	49	149.1	150	150	150	150	0	150	1	96	91	24.84	41.61	59468
E_rigidula_7_R2	FASTQ	DNA	71812648	10707409401	49	149.1	150	150	150	150	0	150	1	95	88	23.56	41.69	57764
E_rigidula_8_R1	FASTQ	DNA	40739119	6076445545	49	149.2	150	150	150	150	0	150	1	96	91	24.99	41.69	78109
E_rigidula_8_R2	FASTQ	DNA	40739119	6076445545	49	149.2	150	150	150	150	0	150	1	95	89	23.87	41.71	115549
E_rigidula_9_R1	FASTQ	DNA	3399694	494727338	49	145.5	150	150	150	150	0	150	1	88	75	20.83	45.64	64354
E_rigidula_9_R2	FASTQ	DNA	3399694	494727338	49	145.5	150	150	150	150	0	150	1	85	70	19.87	47.41	144341
E_robusta_x_E_tereticornis_R1	FASTQ	DNA	47208006	7013751865	49	148.6	150	150	150	150	0	150	1	98	95	26.89	43.28	112609
E_robusta_x_E_tereticornis_R2	FASTQ	DNA	47208006	7013751865	49	148.6	150	150	150	150	0	150	1	97	93	25.57	43.17	20812
E_rosacea_1_R1	FASTQ	DNA	65540972	9700009740	49	148	150	150	150	150	0	150	1	98	94	26.45	42.26	87932
E_rosacea_1_R2	FASTQ	DNA	65540972	9700009740	49	148	150	150	150	150	0	150	1	97	92	25.15	42.15	65471
E_rosacea_2_R1	FASTQ	DNA	88995368	13267489301	49	149.1	150	150	150	150	0	150	1	96	91	24.8	41.42	88815
E_rosacea_2_R2	FASTQ	DNA	88995368	13267489301	49	149.1	150	150	150	150	0	150	1	95	88	23.5	41.51	94974
E_rubida_canobolensis_R1	FASTQ	DNA	75111194	11195737874	49	149.1	150	150	150	150	0	150	1	98	95	27.24	41.28	181391
E_rubida_canobolensis_R2	FASTQ	DNA	75111194	11195737874	49	149.1	150	150	150	150	0	150	1	97	92	25.4	41.39	32289
E_rubiginosa_R1	FASTQ	DNA	68255599	10157654653	49	148.8	150	150	150	150	0	150	1	98	94	26.52	42.65	91683
E_rubiginosa_R2	FASTQ	DNA	68255599	10157654653	49	148.8	150	150	150	150	0	150	1	96	92	25.04	42.65	67347
E_rudis_cratyantha_1_R1	FASTQ	DNA	93146853	13627697999	49	146.3	150	150	150	150	0	150	1	96	90	25.76	43.36	369611
E_rudis_cratyantha_1_R2	FASTQ	DNA	93146853	13627697999	49	146.3	150	150	150	150	0	150	1	95	89	24.73	43.28	625078
E_rudis_cratyantha_2_R1	FASTQ	DNA	90707272	13549212874	49	149.4	150	150	150	150	0	150	1	96	91	24.99	40.66	102786
E_rudis_cratyantha_2_R2	FASTQ	DNA	90707272	13549212874	49	149.4	150	150	150	150	0	150	1	96	90	24.05	40.7	94676
E_rudis_cratyantha_3_R1	FASTQ	DNA	90229266	13479886083	49	149.4	150	150	150	150	0	150	1	96	91	24.87	41.4	101474
E_rudis_cratyantha_3_R2	FASTQ	DNA	90229266	13479886083	49	149.4	150	150	150	150	0	150	1	95	89	23.83	41.46	94147
E_rugosa_R1	FASTQ	DNA	61134224	9124647163	49	149.3	150	150	150	150	0	150	1	97	92	25.52	41.03	164829
E_rugosa_R2	FASTQ	DNA	61134224	9124647163	49	149.3	150	150	150	150	0	150	1	96	90	24.09	41.1	25244
E_rummeryi_R1	FASTQ	DNA	60525248	8979170196	49	148.4	150	150	150	150	0	150	1	98	95	26.9	42.44	143111
E_rummeryi_R2	FASTQ	DNA	60525248	8979170196	49	148.4	150	150	150	150	0	150	1	97	93	25.59	42.31	26460
E_rupestris_1_R1	FASTQ	DNA	38770039	5715470548	49	147.4	150	150	150	150	0	150	1	97	94	26.37	42.67	51418
E_rupestris_1_R2	FASTQ	DNA	38770039	5715470548	49	147.4	150	150	150	150	0	150	1	97	92	25.33	42.64	38892
E_rupestris_2_R1	FASTQ	DNA	57255484	8520681529	49	148.8	150	150	150	150	0	150	1	96	91	24.89	41.97	61423
E_rupestris_2_R2	FASTQ	DNA	57255484	8520681529	49	148.8	150	150	150	150	0	150	1	95	89	23.87	42.07	68043
E_sabulosa_x_E_ovata_ovata_R1	FASTQ	DNA	71834064	10695768274	49	148.9	150	150	150	150	0	150	1	98	95	27.1	42.41	172732
E_sabulosa_x_E_ovata_ovata_R2	FASTQ	DNA	71834064	10695768274	49	148.9	150	150	150	150	0	150	1	96	92	24.88	42.46	30612
E_salmonophloia_R1	FASTQ	DNA	82164303	12148517313	49	147.9	150	150	150	150	0	150	1	98	94	27.47	40.08	497529
E_salmonophloia_R2	FASTQ	DNA	82164303	12148517313	49	147.9	150	150	150	150	0	150	1	97	93	26.8	40.4	986206
E_salubris_R1	FASTQ	DNA	56849706	8483086861	49	149.2	150	150	150	150	0	150	1	97	93	26.17	41.98	114159
E_salubris_R2	FASTQ	DNA	56849706	8483086861	49	149.2	150	150	150	150	0	150	1	97	92	25.07	41.99	47391
E_sargentii_sargentii_1_R1	FASTQ	DNA	73581754	10818508492	49	147	150	150	150	150	0	150	1	96	92	25.06	43.49	111311
E_sargentii_sargentii_1_R2	FASTQ	DNA	73581754	10818508492	49	147	150	150	150	150	0	150	1	95	90	23.52	43.58	60298
E_sargentii_sargentii_2_R1	FASTQ	DNA	88680783	13167567813	49	148.5	150	150	150	150	0	150	1	97	93	25.99	42.76	132300
E_sargentii_sargentii_2_R2	FASTQ	DNA	88680783	13167567813	49	148.5	150	150	150	150	0	150	1	96	91	24.46	42.87	72053
E_sargentii_sargentii_3_R1	FASTQ	DNA	57350185	8532970642	49	148.8	150	150	150	150	0	150	1	97	94	26.2	41.57	85439
E_sargentii_sargentii_3_R2	FASTQ	DNA	57350185	8532970642	49	148.8	150	150	150	150	0	150	1	96	92	25.04	41.63	46152
E_scoparia_R1	FASTQ	DNA	61408623	9161128406	49	149.2	150	150	150	150	0	150	1	97	92	25.41	41.63	166225
E_scoparia_R2	FASTQ	DNA	61408623	9161128406	49	149.2	150	150	150	150	0	150	1	96	90	24.32	41.67	26214
E_scyphocalyx_1_R1	FASTQ	DNA	9876925	1458189345	49	147.6	150	150	150	150	0	150	1	96	90	25.15	41.47	105181
E_scyphocalyx_1_R2	FASTQ	DNA	9876925	1458189345	49	147.6	150	150	150	150	0	150	1	96	91	25.14	42	14920
E_scyphocalyx_2_R1	FASTQ	DNA	20092858	2979774146	49	148.3	150	150	150	150	0	150	1	97	92	26.24	43.28	267579
E_scyphocalyx_2_R2	FASTQ	DNA	20092858	2979774146	49	148.3	150	150	150	150	0	150	1	96	90	25.09	43.4	298709
E_sepulcralis_R1	FASTQ	DNA	194330217	28845537860	49	148.4	150	150	150	150	0	150	1	97	93	25.81	42.62	235183
E_sepulcralis_R2	FASTQ	DNA	194330217	28845537860	49	148.4	150	150	150	150	0	150	1	96	90	24.26	42.68	198285
E_sessilis_R1	FASTQ	DNA	29880886	4417203488	49	147.8	150	150	150	150	0	150	1	98	95	27.06	40.98	67223
E_sessilis_R2	FASTQ	DNA	29880886	4417203488	49	147.8	150	150	150	150	0	150	1	97	92	25.24	40.96	15288
E_sheathiana_1_R1	FASTQ	DNA	65404165	9742230314	49	149	150	150	150	150	0	150	1	98	94	26.6	40.34	73910
E_sheathiana_1_R2	FASTQ	DNA	65404165	9742230314	49	149	150	150	150	150	0	150	1	96	91	24.49	40.47	61889
E_sheathiana_2_R1	FASTQ	DNA	63286818	9435283201	49	149.1	150	150	150	150	0	150	1	98	94	26.53	41.14	70083
E_sheathiana_2_R2	FASTQ	DNA	63286818	9435283201	49	149.1	150	150	150	150	0	150	1	96	91	24.8	41.3	58433
E_sheathiana_3_R1	FASTQ	DNA	82461745	12300639598	49	149.2	150	150	150	150	0	150	1	98	94	26.38	42.27	121545
E_sheathiana_3_R2	FASTQ	DNA	82461745	12300639598	49	149.2	150	150	150	150	0	150	1	96	91	24.55	42.33	66303
E_sheathiana_4_R1	FASTQ	DNA	65219515	9687989736	49	148.5	150	150	150	150	0	150	1	97	93	26.02	41.82	97143
E_sheathiana_4_R2	FASTQ	DNA	65219515	9687989736	49	148.5	150	150	150	150	0	150	1	96	91	24.56	41.92	53239
E_shirleyi_R1	FASTQ	DNA	107059215	15745327110	49	147.1	150	150	150	150	0	150	1	98	95	26.96	43.58	236394
E_shirleyi_R2	FASTQ	DNA	107059215	15745327110	49	147.1	150	150	150	150	0	150	1	97	93	25.53	43.27	50044
E_sicilifolia_R1	FASTQ	DNA	107313858	15947940405	49	148.6	150	150	150	150	0	150	1	98	95	26.91	43.55	236621
E_sicilifolia_R2	FASTQ	DNA	107313858	15947940405	49	148.6	150	150	150	150	0	150	1	97	92	25.17	43.27	49641
E_sideroxylon_R1	FASTQ	DNA	75959455	11357341383	49	149.5	150	150	150	150	0	150	1	97	91	25.08	41.19	88867
E_sideroxylon_R2	FASTQ	DNA	75959455	11357341383	49	149.5	150	150	150	150	0	150	1	96	90	24.07	41.24	79213
E_sieberi_R1	FASTQ	DNA	136770849	20173673135	49	147.5	150	150	150	150	0	150	1	96	91	24.66	42.07	155263
E_sieberi_R2	FASTQ	DNA	136770849	20173673135	49	147.5	150	150	150	150	0	150	1	95	89	23.9	42.1	140145
E_socialis_socialis_1_R1	FASTQ	DNA	56698544	8457425743	49	149.2	150	150	150	150	0	150	1	97	93	26.11	41.29	114134
E_socialis_socialis_1_R2	FASTQ	DNA	56698544	8457425743	49	149.2	150	150	150	150	0	150	1	96	91	24.82	41.34	46651
E_socialis_socialis_2_R1	FASTQ	DNA	60217113	8989931755	49	149.3	150	150	150	150	0	150	1	97	93	26.07	40.45	119693
E_socialis_socialis_2_R2	FASTQ	DNA	60217113	8989931755	49	149.3	150	150	150	150	0	150	1	96	91	24.96	40.53	48903
E_socialis_socialis_3_R1	FASTQ	DNA	157208592	23406007563	49	148.9	150	150	150	150	0	150	1	97	93	25.7	42.92	188408
E_socialis_socialis_3_R2	FASTQ	DNA	157208592	23406007563	49	148.9	150	150	150	150	0	150	1	95	89	23.68	43.08	157771
E_socialis_victoriensis_1_R1	FASTQ	DNA	59008740	8809991816	49	149.3	150	150	150	150	0	150	1	96	91	24.79	41.19	60597
E_socialis_victoriensis_1_R2	FASTQ	DNA	59008740	8809991816	49	149.3	150	150	150	150	0	150	1	95	88	23.37	41.3	63780
E_socialis_victoriensis_2_R1	FASTQ	DNA	68097055	10152063782	49	149.1	150	150	150	150	0	150	1	96	91	24.75	40.98	66781
E_socialis_victoriensis_2_R2	FASTQ	DNA	68097055	10152063782	49	149.1	150	150	150	150	0	150	1	95	88	23.33	41.12	72960
E_socialis_viridans_R1	FASTQ	DNA	67741593	10090469079	49	149	150	150	150	150	0	150	1	97	93	25.9	42.26	43813
E_socialis_viridans_R2	FASTQ	DNA	67741593	10090469079	49	149	150	150	150	150	0	150	1	95	89	23.46	42.34	13260
E_sp_Adelaide_R1	FASTQ	DNA	4213574	615915159	49	146.2	150	150	150	150	0	150	1	91	80	21.83	44.92	86056
E_sp_Adelaide_R2	FASTQ	DNA	4213574	615915159	49	146.2	150	150	150	150	0	150	1	89	78	21.07	45.21	190342
E_spathulata_spathulata_R1	FASTQ	DNA	75070058	11092014656	49	147.8	150	150	150	150	0	150	1	97	92	25.15	43.1	202525
E_spathulata_spathulata_R2	FASTQ	DNA	75070058	11092014656	49	147.8	150	150	150	150	0	150	1	96	90	24.15	43.03	31532
E_sp_Cable_Haul_Road_1_R1	FASTQ	DNA	64280334	9593601599	49	149.2	150	150	150	150	0	150	1	96	91	24.9	41.53	45124
E_sp_Cable_Haul_Road_1_R2	FASTQ	DNA	64280334	9593601599	49	149.2	150	150	150	150	0	150	1	95	88	23.42	41.64	44603
E_sp_Cable_Haul_Road_2_R1	FASTQ	DNA	69708435	10394964441	49	149.1	150	150	150	150	0	150	1	96	90	24.64	41.7	57240
E_sp_Cable_Haul_Road_2_R2	FASTQ	DNA	69708435	10394964441	49	149.1	150	150	150	150	0	150	1	95	88	23.57	41.8	54899
E_sp_Dartmoor_1_R1	FASTQ	DNA	72870387	10864495183	49	149.1	150	150	150	150	0	150	1	97	94	26.2	42.41	106855
E_sp_Dartmoor_1_R2	FASTQ	DNA	72870387	10864495183	49	149.1	150	150	150	150	0	150	1	96	91	24.59	42.49	59961
E_sp_Dartmoor_2_R1	FASTQ	DNA	77755729	11595587684	49	149.1	150	150	150	150	0	150	1	98	94	26.39	41.78	115740
E_sp_Dartmoor_2_R2	FASTQ	DNA	77755729	11595587684	49	149.1	150	150	150	150	0	150	1	96	92	25.06	41.84	63275
E_sp_Dunbar_Road_1_R1	FASTQ	DNA	15540032	2305617318	49	148.4	150	150	150	150	0	150	1	97	92	25.99	41.69	435765
E_sp_Dunbar_Road_1_R2	FASTQ	DNA	15540032	2305617318	49	148.4	150	150	150	150	0	150	1	96	90	24.74	42.31	727026
E_sp_Dunbar_Road_2_R1	FASTQ	DNA	42374900	6322023354	49	149.2	150	150	150	150	0	150	1	97	92	25.42	40.54	82390
E_sp_Dunbar_Road_2_R2	FASTQ	DNA	42374900	6322023354	49	149.2	150	150	150	150	0	150	1	96	91	24.88	40.53	122090
E_spectatrix_R1	FASTQ	DNA	66699991	9927812719	49	148.8	150	150	150	150	0	150	1	97	93	26.2	42.77	44225
E_spectatrix_R2	FASTQ	DNA	66699991	9927812719	49	148.8	150	150	150	150	0	150	1	96	91	24.47	42.79	13666
E_sp_Great_Victoria_Desert_1_R1	FASTQ	DNA	61597414	9169698602	49	148.9	150	150	150	150	0	150	1	98	95	27.04	41.25	66074
E_sp_Great_Victoria_Desert_1_R2	FASTQ	DNA	61597414	9169698602	49	148.9	150	150	150	150	0	150	1	97	92	25.36	41.28	59577
E_sp_Great_Victoria_Desert_2_R1	FASTQ	DNA	74952898	11077719616	49	147.8	150	150	150	150	0	150	1	97	92	26.61	40.16	1080107
E_sp_Great_Victoria_Desert_2_R2	FASTQ	DNA	74952898	11077719616	49	147.8	150	150	150	150	0	150	1	97	92	25.78	40.72	2198920
E_sp_Great_Victoria_Desert_3_R1	FASTQ	DNA	29959830	4432279351	49	147.9	150	150	150	150	0	150	1	97	92	26.46	43.38	33791
E_sp_Great_Victoria_Desert_3_R2	FASTQ	DNA	29959830	4432279351	49	147.9	150	150	150	150	0	150	1	96	90	25.06	43.33	227435
E_sp_Great_Victoria_Desert_4_R1	FASTQ	DNA	55597920	8273669051	49	148.8	150	150	150	150	0	150	1	96	91	24.81	41.12	45393
E_sp_Great_Victoria_Desert_4_R2	FASTQ	DNA	55597920	8273669051	49	148.8	150	150	150	150	0	150	1	96	90	24.3	41.22	43591
E_sp_Kalbarri_1_R1	FASTQ	DNA	53623095	7987333759	49	149	150	150	150	150	0	150	1	98	95	27.3	41.86	118110
E_sp_Kalbarri_1_R2	FASTQ	DNA	53623095	7987333759	49	149	150	150	150	150	0	150	1	96	90	24.1	41.85	44993
E_sp_Kalbarri_2_R1	FASTQ	DNA	68017583	10118914027	49	148.8	150	150	150	150	0	150	1	98	95	27.49	41.43	150715
E_sp_Kalbarri_2_R2	FASTQ	DNA	68017583	10118914027	49	148.8	150	150	150	150	0	150	1	96	92	24.91	41.42	56826
E_sp_Kitchener_1_R1	FASTQ	DNA	72504942	10809892731	49	149.1	150	150	150	150	0	150	1	96	91	24.81	40.47	59563
E_sp_Kitchener_1_R2	FASTQ	DNA	72504942	10809892731	49	149.1	150	150	150	150	0	150	1	95	89	23.73	40.52	59512
E_sp_Kitchener_2_R1	FASTQ	DNA	72545456	10799389873	49	148.9	150	150	150	150	0	150	1	96	91	24.62	41.73	60709
E_sp_Kitchener_2_R2	FASTQ	DNA	72545456	10799389873	49	148.9	150	150	150	150	0	150	1	95	89	23.61	41.83	57514
E_sp_Lake_Magenta_1_R1	FASTQ	DNA	70035582	10445896687	49	149.2	150	150	150	150	0	150	1	97	94	26.36	42.06	103142
E_sp_Lake_Magenta_1_R2	FASTQ	DNA	70035582	10445896687	49	149.2	150	150	150	150	0	150	1	97	92	25.23	42.09	57470
E_sp_Lake_Magenta_2_R1	FASTQ	DNA	75205131	11213754536	49	149.1	150	150	150	150	0	150	1	97	94	26.26	41.78	111168
E_sp_Lake_Magenta_2_R2	FASTQ	DNA	75205131	11213754536	49	149.1	150	150	150	150	0	150	1	97	92	25.1	41.88	60392
E_sp_Mulga_Rock_1_R1	FASTQ	DNA	100602986	15013945377	49	149.2	150	150	150	150	0	150	1	97	93	26.28	40.5	201228
E_sp_Mulga_Rock_1_R2	FASTQ	DNA	100602986	15013945377	49	149.2	150	150	150	150	0	150	1	96	90	24.14	40.61	61286
E_sp_Mulga_Rock_2_R1	FASTQ	DNA	9441825	1398823197	49	148.2	150	150	150	150	0	150	1	97	92	25.82	41.27	261214
E_sp_Mulga_Rock_2_R2	FASTQ	DNA	9441825	1398823197	49	148.2	150	150	150	150	0	150	1	96	91	25.14	41.54	214904
E_sp_Mulga_Rock_3_R1	FASTQ	DNA	53489638	7976959108	49	149.1	150	150	150	150	0	150	1	96	91	24.76	40.87	44295
E_sp_Mulga_Rock_3_R2	FASTQ	DNA	53489638	7976959108	49	149.1	150	150	150	150	0	150	1	95	89	23.79	40.97	42419
E_sp_Mulga_Rock_4_R1	FASTQ	DNA	67983158	10121138107	49	148.9	150	150	150	150	0	150	1	96	91	24.74	40.86	56249
E_sp_Mulga_Rock_4_R2	FASTQ	DNA	67983158	10121138107	49	148.9	150	150	150	150	0	150	1	95	89	23.74	40.93	54672
E_sporadica_1_R1	FASTQ	DNA	65871357	9819173576	49	149.1	150	150	150	150	0	150	1	97	93	25.83	43	95157
E_sporadica_1_R2	FASTQ	DNA	65871357	9819173576	49	149.1	150	150	150	150	0	150	1	96	91	24.5	43.13	71036
E_sporadica_2_R1	FASTQ	DNA	61680944	9174939606	49	148.7	150	150	150	150	0	150	1	97	92	25.38	42.27	167291
E_sporadica_2_R2	FASTQ	DNA	61680944	9174939606	49	148.7	150	150	150	150	0	150	1	96	91	24.59	42.26	26298
E_sporadica_3_R1	FASTQ	DNA	83827288	12526333828	49	149.4	150	150	150	150	0	150	1	96	91	24.92	41.39	95418
E_sporadica_3_R2	FASTQ	DNA	83827288	12526333828	49	149.4	150	150	150	150	0	150	1	96	90	24.1	41.46	86487
E_sporadica_4_R1	FASTQ	DNA	61576792	9195440257	49	149.3	150	150	150	150	0	150	1	96	91	24.8	41.46	70328
E_sporadica_4_R2	FASTQ	DNA	61576792	9195440257	49	149.3	150	150	150	150	0	150	1	95	88	23.36	41.57	63089
E_sporadica_5_R1	FASTQ	DNA	82938768	12385850677	49	149.3	150	150	150	150	0	150	1	96	91	24.68	41.76	92030
E_sporadica_5_R2	FASTQ	DNA	82938768	12385850677	49	149.3	150	150	150	150	0	150	1	95	89	23.57	41.87	87180
